"LOCATION","INDICATOR","SUBJECT","MEASURE","FREQUENCY","TIME","Value","Flag Codes"
"USA","CCI","AMPLITUD","LTRENDIDX","M","2013-05",99.48595,
"USA","CCI","AMPLITUD","LTRENDIDX","M","2013-06",99.65793,
"USA","CCI","AMPLITUD","LTRENDIDX","M","2013-07",99.62087,
"USA","CCI","AMPLITUD","LTRENDIDX","M","2013-08",99.34471,
"USA","CCI","AMPLITUD","LTRENDIDX","M","2013-09",98.96999,
"USA","CCI","AMPLITUD","LTRENDIDX","M","2013-10",98.73833,
"USA","CCI","AMPLITUD","LTRENDIDX","M","2013-11",98.83714,
"USA","CCI","AMPLITUD","LTRENDIDX","M","2013-12",99.1358,
"USA","CCI","AMPLITUD","LTRENDIDX","M","2014-01",99.30581,
"USA","CCI","AMPLITUD","LTRENDIDX","M","2014-02",99.37474,
"USA","CCI","AMPLITUD","LTRENDIDX","M","2014-03",99.40646,
"USA","CCI","AMPLITUD","LTRENDIDX","M","2014-04",99.47829,
"USA","CCI","AMPLITUD","LTRENDIDX","M","2014-05",99.46489,
"USA","CCI","AMPLITUD","LTRENDIDX","M","2014-06",99.43891,
"USA","CCI","AMPLITUD","LTRENDIDX","M","2014-07",99.43085,
"USA","CCI","AMPLITUD","LTRENDIDX","M","2014-08",99.52421,
"USA","CCI","AMPLITUD","LTRENDIDX","M","2014-09",99.72523,
"USA","CCI","AMPLITUD","LTRENDIDX","M","2014-10",100.0078,
"USA","CCI","AMPLITUD","LTRENDIDX","M","2014-11",100.3546,
"USA","CCI","AMPLITUD","LTRENDIDX","M","2014-12",100.739,
"USA","CCI","AMPLITUD","LTRENDIDX","M","2015-01",100.9981,
"USA","CCI","AMPLITUD","LTRENDIDX","M","2015-02",101.0003,
"USA","CCI","AMPLITUD","LTRENDIDX","M","2015-03",100.9057,
"USA","CCI","AMPLITUD","LTRENDIDX","M","2015-04",100.8521,
"USA","CCI","AMPLITUD","LTRENDIDX","M","2015-05",100.7733,
"USA","CCI","AMPLITUD","LTRENDIDX","M","2015-06",100.7871,
"USA","CCI","AMPLITUD","LTRENDIDX","M","2015-07",100.6746,
"USA","CCI","AMPLITUD","LTRENDIDX","M","2015-08",100.4889,
"USA","CCI","AMPLITUD","LTRENDIDX","M","2015-09",100.3216,
"USA","CCI","AMPLITUD","LTRENDIDX","M","2015-10",100.3502,
"USA","CCI","AMPLITUD","LTRENDIDX","M","2015-11",100.4644,
"USA","CCI","AMPLITUD","LTRENDIDX","M","2015-12",100.5596,
"USA","CCI","AMPLITUD","LTRENDIDX","M","2016-01",100.5724,
"USA","CCI","AMPLITUD","LTRENDIDX","M","2016-02",100.5358,
"USA","CCI","AMPLITUD","LTRENDIDX","M","2016-03",100.4967,
"USA","CCI","AMPLITUD","LTRENDIDX","M","2016-04",100.5184,
"USA","CCI","AMPLITUD","LTRENDIDX","M","2016-05",100.6383,
"USA","CCI","AMPLITUD","LTRENDIDX","M","2016-06",100.6167,
"USA","CCI","AMPLITUD","LTRENDIDX","M","2016-07",100.4729,
"USA","CCI","AMPLITUD","LTRENDIDX","M","2016-08",100.3691,
"USA","CCI","AMPLITUD","LTRENDIDX","M","2016-09",100.3503,
"USA","CCI","AMPLITUD","LTRENDIDX","M","2016-10",100.4257,
"USA","CCI","AMPLITUD","LTRENDIDX","M","2016-11",100.7483,
"USA","CCI","AMPLITUD","LTRENDIDX","M","2016-12",101.0791,
"USA","CCI","AMPLITUD","LTRENDIDX","M","2017-01",101.2243,
"USA","CCI","AMPLITUD","LTRENDIDX","M","2017-02",101.2123,
"USA","CCI","AMPLITUD","LTRENDIDX","M","2017-03",101.1823,
"USA","CCI","AMPLITUD","LTRENDIDX","M","2017-04",101.1435,
"USA","CCI","AMPLITUD","LTRENDIDX","M","2017-05",101.0737,
"USA","CCI","AMPLITUD","LTRENDIDX","M","2017-06",100.97,
"USA","CCI","AMPLITUD","LTRENDIDX","M","2017-07",100.9298,
"USA","CCI","AMPLITUD","LTRENDIDX","M","2017-08",101.0243,
"USA","CCI","AMPLITUD","LTRENDIDX","M","2017-09",101.1427,
"USA","CCI","AMPLITUD","LTRENDIDX","M","2017-10",101.2893,
"USA","CCI","AMPLITUD","LTRENDIDX","M","2017-11",101.2697,
"USA","CCI","AMPLITUD","LTRENDIDX","M","2017-12",101.1888,
"USA","CCI","AMPLITUD","LTRENDIDX","M","2018-01",101.2175,
"USA","CCI","AMPLITUD","LTRENDIDX","M","2018-02",101.3737,
"USA","CCI","AMPLITUD","LTRENDIDX","M","2018-03",101.4707,
"USA","CCI","AMPLITUD","LTRENDIDX","M","2018-04",101.4219,
"USA","CCI","AMPLITUD","LTRENDIDX","M","2018-05",101.3396,
"USA","CCI","AMPLITUD","LTRENDIDX","M","2018-06",101.284,
"USA","CCI","AMPLITUD","LTRENDIDX","M","2018-07",101.2538,
"USA","CCI","AMPLITUD","LTRENDIDX","M","2018-08",101.2646,
"USA","CCI","AMPLITUD","LTRENDIDX","M","2018-09",101.3444,
"USA","CCI","AMPLITUD","LTRENDIDX","M","2018-10",101.3274,
"USA","CCI","AMPLITUD","LTRENDIDX","M","2018-11",101.2227,
"USA","CCI","AMPLITUD","LTRENDIDX","M","2018-12",101.0595,
"USA","CCI","AMPLITUD","LTRENDIDX","M","2019-01",100.8641,
"USA","CCI","AMPLITUD","LTRENDIDX","M","2019-02",100.9159,
"USA","CCI","AMPLITUD","LTRENDIDX","M","2019-03",101.1245,
"USA","CCI","AMPLITUD","LTRENDIDX","M","2019-04",101.2776,
"USA","CCI","AMPLITUD","LTRENDIDX","M","2019-05",101.3622,
"USA","CCI","AMPLITUD","LTRENDIDX","M","2019-06",101.2734,
"USA","CCI","AMPLITUD","LTRENDIDX","M","2019-07",101.0523,
"USA","CCI","AMPLITUD","LTRENDIDX","M","2019-08",100.7673,
"USA","CCI","AMPLITUD","LTRENDIDX","M","2019-09",100.7589,
"USA","CCI","AMPLITUD","LTRENDIDX","M","2019-10",100.9329,
"USA","CCI","AMPLITUD","LTRENDIDX","M","2019-11",101.1611,
"USA","CCI","AMPLITUD","LTRENDIDX","M","2019-12",101.372,
"USA","CCI","AMPLITUD","LTRENDIDX","M","2020-01",101.4729,
"USA","CCI","AMPLITUD","LTRENDIDX","M","2020-02",101.4265,
"USA","CCI","AMPLITUD","LTRENDIDX","M","2020-03",101.208,
"HUN","CCI","AMPLITUD","LTRENDIDX","M","2007-08",98.71588,
"HUN","CCI","AMPLITUD","LTRENDIDX","M","2007-09",98.58113,
"HUN","CCI","AMPLITUD","LTRENDIDX","M","2007-10",98.46711,
"HUN","CCI","AMPLITUD","LTRENDIDX","M","2007-11",98.47962,
"HUN","CCI","AMPLITUD","LTRENDIDX","M","2007-12",98.61068,
"HUN","CCI","AMPLITUD","LTRENDIDX","M","2008-01",98.64415,
"HUN","CCI","AMPLITUD","LTRENDIDX","M","2008-02",98.57314,
"HUN","CCI","AMPLITUD","LTRENDIDX","M","2008-03",98.43562,
"HUN","CCI","AMPLITUD","LTRENDIDX","M","2008-04",98.3526,
"HUN","CCI","AMPLITUD","LTRENDIDX","M","2008-05",98.47742,
"HUN","CCI","AMPLITUD","LTRENDIDX","M","2008-06",98.76767,
"HUN","CCI","AMPLITUD","LTRENDIDX","M","2008-07",98.98322,
"HUN","CCI","AMPLITUD","LTRENDIDX","M","2008-08",99.03439,
"HUN","CCI","AMPLITUD","LTRENDIDX","M","2008-09",98.92205,
"HUN","CCI","AMPLITUD","LTRENDIDX","M","2008-10",98.6291,
"HUN","CCI","AMPLITUD","LTRENDIDX","M","2008-11",98.33923,
"HUN","CCI","AMPLITUD","LTRENDIDX","M","2008-12",98.04218,
"HUN","CCI","AMPLITUD","LTRENDIDX","M","2009-01",97.72545,
"HUN","CCI","AMPLITUD","LTRENDIDX","M","2009-02",97.47486,
"HUN","CCI","AMPLITUD","LTRENDIDX","M","2009-03",97.30826,
"HUN","CCI","AMPLITUD","LTRENDIDX","M","2009-04",97.27879,
"HUN","CCI","AMPLITUD","LTRENDIDX","M","2009-05",97.40409,
"HUN","CCI","AMPLITUD","LTRENDIDX","M","2009-06",97.56474,
"HUN","CCI","AMPLITUD","LTRENDIDX","M","2009-07",97.73101,
"HUN","CCI","AMPLITUD","LTRENDIDX","M","2009-08",97.95777,
"HUN","CCI","AMPLITUD","LTRENDIDX","M","2009-09",98.21817,
"HUN","CCI","AMPLITUD","LTRENDIDX","M","2009-10",98.43885,
"HUN","CCI","AMPLITUD","LTRENDIDX","M","2009-11",98.5261,
"HUN","CCI","AMPLITUD","LTRENDIDX","M","2009-12",98.57081,
"HUN","CCI","AMPLITUD","LTRENDIDX","M","2010-01",98.65484,
"HUN","CCI","AMPLITUD","LTRENDIDX","M","2010-02",98.79811,
"HUN","CCI","AMPLITUD","LTRENDIDX","M","2010-03",99.05466,
"HUN","CCI","AMPLITUD","LTRENDIDX","M","2010-04",99.39394,
"HUN","CCI","AMPLITUD","LTRENDIDX","M","2010-05",99.77172,
"HUN","CCI","AMPLITUD","LTRENDIDX","M","2010-06",100.0446,
"HUN","CCI","AMPLITUD","LTRENDIDX","M","2010-07",100.1815,
"HUN","CCI","AMPLITUD","LTRENDIDX","M","2010-08",100.3432,
"HUN","CCI","AMPLITUD","LTRENDIDX","M","2010-09",100.4665,
"HUN","CCI","AMPLITUD","LTRENDIDX","M","2010-10",100.5778,
"HUN","CCI","AMPLITUD","LTRENDIDX","M","2010-11",100.604,
"HUN","CCI","AMPLITUD","LTRENDIDX","M","2010-12",100.499,
"HUN","CCI","AMPLITUD","LTRENDIDX","M","2011-01",100.3236,
"HUN","CCI","AMPLITUD","LTRENDIDX","M","2011-02",100.0722,
"HUN","CCI","AMPLITUD","LTRENDIDX","M","2011-03",99.76614,
"HUN","CCI","AMPLITUD","LTRENDIDX","M","2011-04",99.55841,
"HUN","CCI","AMPLITUD","LTRENDIDX","M","2011-05",99.3923,
"HUN","CCI","AMPLITUD","LTRENDIDX","M","2011-06",99.23405,
"HUN","CCI","AMPLITUD","LTRENDIDX","M","2011-07",99.14062,
"HUN","CCI","AMPLITUD","LTRENDIDX","M","2011-08",99.06596,
"HUN","CCI","AMPLITUD","LTRENDIDX","M","2011-09",98.87255,
"HUN","CCI","AMPLITUD","LTRENDIDX","M","2011-10",98.64349,
"HUN","CCI","AMPLITUD","LTRENDIDX","M","2011-11",98.44203,
"HUN","CCI","AMPLITUD","LTRENDIDX","M","2011-12",98.26227,
"HUN","CCI","AMPLITUD","LTRENDIDX","M","2012-01",98.21426,
"HUN","CCI","AMPLITUD","LTRENDIDX","M","2012-02",98.3354,
"HUN","CCI","AMPLITUD","LTRENDIDX","M","2012-03",98.44196,
"HUN","CCI","AMPLITUD","LTRENDIDX","M","2012-04",98.44184,
"HUN","CCI","AMPLITUD","LTRENDIDX","M","2012-05",98.30981,
"HUN","CCI","AMPLITUD","LTRENDIDX","M","2012-06",98.2514,
"HUN","CCI","AMPLITUD","LTRENDIDX","M","2012-07",98.23735,
"HUN","CCI","AMPLITUD","LTRENDIDX","M","2012-08",98.21752,
"HUN","CCI","AMPLITUD","LTRENDIDX","M","2012-09",98.20864,
"HUN","CCI","AMPLITUD","LTRENDIDX","M","2012-10",98.18314,
"HUN","CCI","AMPLITUD","LTRENDIDX","M","2012-11",98.24177,
"HUN","CCI","AMPLITUD","LTRENDIDX","M","2012-12",98.45081,
"HUN","CCI","AMPLITUD","LTRENDIDX","M","2013-01",98.79165,
"HUN","CCI","AMPLITUD","LTRENDIDX","M","2013-02",99.10723,
"HUN","CCI","AMPLITUD","LTRENDIDX","M","2013-03",99.35886,
"HUN","CCI","AMPLITUD","LTRENDIDX","M","2013-04",99.52345,
"HUN","CCI","AMPLITUD","LTRENDIDX","M","2013-05",99.66116,
"HUN","CCI","AMPLITUD","LTRENDIDX","M","2013-06",99.70988,
"HUN","CCI","AMPLITUD","LTRENDIDX","M","2013-07",99.75685,
"HUN","CCI","AMPLITUD","LTRENDIDX","M","2013-08",99.85069,
"HUN","CCI","AMPLITUD","LTRENDIDX","M","2013-09",100.0364,
"HUN","CCI","AMPLITUD","LTRENDIDX","M","2013-10",100.2778,
"HUN","CCI","AMPLITUD","LTRENDIDX","M","2013-11",100.5748,
"HUN","CCI","AMPLITUD","LTRENDIDX","M","2013-12",100.8202,
"HUN","CCI","AMPLITUD","LTRENDIDX","M","2014-01",101.0184,
"HUN","CCI","AMPLITUD","LTRENDIDX","M","2014-02",101.1381,
"HUN","CCI","AMPLITUD","LTRENDIDX","M","2014-03",101.299,
"HUN","CCI","AMPLITUD","LTRENDIDX","M","2014-04",101.3658,
"HUN","CCI","AMPLITUD","LTRENDIDX","M","2014-05",101.3435,
"HUN","CCI","AMPLITUD","LTRENDIDX","M","2014-06",101.3026,
"HUN","CCI","AMPLITUD","LTRENDIDX","M","2014-07",101.287,
"HUN","CCI","AMPLITUD","LTRENDIDX","M","2014-08",101.2893,
"HUN","CCI","AMPLITUD","LTRENDIDX","M","2014-09",101.3562,
"HUN","CCI","AMPLITUD","LTRENDIDX","M","2014-10",101.3819,
"HUN","CCI","AMPLITUD","LTRENDIDX","M","2014-11",101.3113,
"HUN","CCI","AMPLITUD","LTRENDIDX","M","2014-12",101.1959,
"HUN","CCI","AMPLITUD","LTRENDIDX","M","2015-01",101.1091,
"HUN","CCI","AMPLITUD","LTRENDIDX","M","2015-02",101.0567,
"HUN","CCI","AMPLITUD","LTRENDIDX","M","2015-03",100.9986,
"HUN","CCI","AMPLITUD","LTRENDIDX","M","2015-04",100.9745,
"HUN","CCI","AMPLITUD","LTRENDIDX","M","2015-05",100.9576,
"HUN","CCI","AMPLITUD","LTRENDIDX","M","2015-06",100.8946,
"HUN","CCI","AMPLITUD","LTRENDIDX","M","2015-07",100.9037,
"HUN","CCI","AMPLITUD","LTRENDIDX","M","2015-08",100.9516,
"HUN","CCI","AMPLITUD","LTRENDIDX","M","2015-09",101.0255,
"HUN","CCI","AMPLITUD","LTRENDIDX","M","2015-10",101.2076,
"HUN","CCI","AMPLITUD","LTRENDIDX","M","2015-11",101.331,
"HUN","CCI","AMPLITUD","LTRENDIDX","M","2015-12",101.3459,
"HUN","CCI","AMPLITUD","LTRENDIDX","M","2016-01",101.2786,
"HUN","CCI","AMPLITUD","LTRENDIDX","M","2016-02",101.1345,
"HUN","CCI","AMPLITUD","LTRENDIDX","M","2016-03",101.0141,
"HUN","CCI","AMPLITUD","LTRENDIDX","M","2016-04",101.0368,
"HUN","CCI","AMPLITUD","LTRENDIDX","M","2016-05",101.1414,
"HUN","CCI","AMPLITUD","LTRENDIDX","M","2016-06",101.2523,
"HUN","CCI","AMPLITUD","LTRENDIDX","M","2016-07",101.3217,
"HUN","CCI","AMPLITUD","LTRENDIDX","M","2016-08",101.3007,
"HUN","CCI","AMPLITUD","LTRENDIDX","M","2016-09",101.2993,
"HUN","CCI","AMPLITUD","LTRENDIDX","M","2016-10",101.329,
"HUN","CCI","AMPLITUD","LTRENDIDX","M","2016-11",101.4268,
"HUN","CCI","AMPLITUD","LTRENDIDX","M","2016-12",101.5521,
"HUN","CCI","AMPLITUD","LTRENDIDX","M","2017-01",101.6441,
"HUN","CCI","AMPLITUD","LTRENDIDX","M","2017-02",101.6524,
"HUN","CCI","AMPLITUD","LTRENDIDX","M","2017-03",101.6247,
"HUN","CCI","AMPLITUD","LTRENDIDX","M","2017-04",101.5274,
"HUN","CCI","AMPLITUD","LTRENDIDX","M","2017-05",101.4767,
"HUN","CCI","AMPLITUD","LTRENDIDX","M","2017-06",101.4769,
"HUN","CCI","AMPLITUD","LTRENDIDX","M","2017-07",101.4786,
"HUN","CCI","AMPLITUD","LTRENDIDX","M","2017-08",101.5098,
"HUN","CCI","AMPLITUD","LTRENDIDX","M","2017-09",101.5509,
"HUN","CCI","AMPLITUD","LTRENDIDX","M","2017-10",101.619,
"HUN","CCI","AMPLITUD","LTRENDIDX","M","2017-11",101.7341,
"HUN","CCI","AMPLITUD","LTRENDIDX","M","2017-12",101.9333,
"HUN","CCI","AMPLITUD","LTRENDIDX","M","2018-01",102.0658,
"HUN","CCI","AMPLITUD","LTRENDIDX","M","2018-02",102.1499,
"HUN","CCI","AMPLITUD","LTRENDIDX","M","2018-03",102.2082,
"HUN","CCI","AMPLITUD","LTRENDIDX","M","2018-04",102.1996,
"HUN","CCI","AMPLITUD","LTRENDIDX","M","2018-05",102.1247,
"HUN","CCI","AMPLITUD","LTRENDIDX","M","2018-06",102.0592,
"HUN","CCI","AMPLITUD","LTRENDIDX","M","2018-07",101.942,
"HUN","CCI","AMPLITUD","LTRENDIDX","M","2018-08",101.8048,
"HUN","CCI","AMPLITUD","LTRENDIDX","M","2018-09",101.725,
"HUN","CCI","AMPLITUD","LTRENDIDX","M","2018-10",101.6606,
"HUN","CCI","AMPLITUD","LTRENDIDX","M","2018-11",101.603,
"HUN","CCI","AMPLITUD","LTRENDIDX","M","2018-12",101.585,
"HUN","CCI","AMPLITUD","LTRENDIDX","M","2019-01",101.5902,
"HUN","CCI","AMPLITUD","LTRENDIDX","M","2019-02",101.6286,
"HUN","CCI","AMPLITUD","LTRENDIDX","M","2019-03",101.65,
"HUN","CCI","AMPLITUD","LTRENDIDX","M","2019-04",101.6521,
"HUN","CCI","AMPLITUD","LTRENDIDX","M","2019-05",101.6597,
"HUN","CCI","AMPLITUD","LTRENDIDX","M","2019-06",101.6899,
"HUN","CCI","AMPLITUD","LTRENDIDX","M","2019-07",101.7277,
"HUN","CCI","AMPLITUD","LTRENDIDX","M","2019-08",101.8188,
"HUN","CCI","AMPLITUD","LTRENDIDX","M","2019-09",101.852,
"HUN","CCI","AMPLITUD","LTRENDIDX","M","2019-10",101.7623,
"HUN","CCI","AMPLITUD","LTRENDIDX","M","2019-11",101.6864,
"HUN","CCI","AMPLITUD","LTRENDIDX","M","2019-12",101.6265,
"HUN","CCI","AMPLITUD","LTRENDIDX","M","2020-01",101.5264,
"HUN","CCI","AMPLITUD","LTRENDIDX","M","2020-02",101.4784,
"HUN","CCI","AMPLITUD","LTRENDIDX","M","2020-03",101.4473,
"CAN","CCI","AMPLITUD","LTRENDIDX","M","2007-08",101.4409,
"CAN","CCI","AMPLITUD","LTRENDIDX","M","2007-09",101.4727,
"CAN","CCI","AMPLITUD","LTRENDIDX","M","2007-10",101.4004,
"CAN","CCI","AMPLITUD","LTRENDIDX","M","2007-11",101.3103,
"CAN","CCI","AMPLITUD","LTRENDIDX","M","2007-12",101.1284,
"CAN","CCI","AMPLITUD","LTRENDIDX","M","2008-01",100.9981,
"CAN","CCI","AMPLITUD","LTRENDIDX","M","2008-02",100.8639,
"CAN","CCI","AMPLITUD","LTRENDIDX","M","2008-03",100.5487,
"CAN","CCI","AMPLITUD","LTRENDIDX","M","2008-04",100,
"CAN","CCI","AMPLITUD","LTRENDIDX","M","2008-05",99.2714,
"CAN","CCI","AMPLITUD","LTRENDIDX","M","2008-06",98.7089,
"CAN","CCI","AMPLITUD","LTRENDIDX","M","2008-07",98.5842,
"CAN","CCI","AMPLITUD","LTRENDIDX","M","2008-08",98.6505,
"CAN","CCI","AMPLITUD","LTRENDIDX","M","2008-09",98.5043,
"CAN","CCI","AMPLITUD","LTRENDIDX","M","2008-10",97.8743,
"CAN","CCI","AMPLITUD","LTRENDIDX","M","2008-11",97.2778,
"CAN","CCI","AMPLITUD","LTRENDIDX","M","2008-12",96.9049,
"CAN","CCI","AMPLITUD","LTRENDIDX","M","2009-01",96.8368,
"CAN","CCI","AMPLITUD","LTRENDIDX","M","2009-02",96.9087,
"CAN","CCI","AMPLITUD","LTRENDIDX","M","2009-03",97.1622,
"CAN","CCI","AMPLITUD","LTRENDIDX","M","2009-04",97.596,
"CAN","CCI","AMPLITUD","LTRENDIDX","M","2009-05",98.0825,
"CAN","CCI","AMPLITUD","LTRENDIDX","M","2009-06",98.4747,
"CAN","CCI","AMPLITUD","LTRENDIDX","M","2009-07",98.8296,
"CAN","CCI","AMPLITUD","LTRENDIDX","M","2009-08",99.2307,
"CAN","CCI","AMPLITUD","LTRENDIDX","M","2009-09",99.4855,
"CAN","CCI","AMPLITUD","LTRENDIDX","M","2009-10",99.5304,
"CAN","CCI","AMPLITUD","LTRENDIDX","M","2009-11",99.5314,
"CAN","CCI","AMPLITUD","LTRENDIDX","M","2009-12",99.7727,
"CAN","CCI","AMPLITUD","LTRENDIDX","M","2010-01",100.1377,
"CAN","CCI","AMPLITUD","LTRENDIDX","M","2010-02",100.2079,
"CAN","CCI","AMPLITUD","LTRENDIDX","M","2010-03",100.1634,
"CAN","CCI","AMPLITUD","LTRENDIDX","M","2010-04",99.9806,
"CAN","CCI","AMPLITUD","LTRENDIDX","M","2010-05",99.8235,
"CAN","CCI","AMPLITUD","LTRENDIDX","M","2010-06",99.5691,
"CAN","CCI","AMPLITUD","LTRENDIDX","M","2010-07",99.311,
"CAN","CCI","AMPLITUD","LTRENDIDX","M","2010-08",99.1561,
"CAN","CCI","AMPLITUD","LTRENDIDX","M","2010-09",99.1192,
"CAN","CCI","AMPLITUD","LTRENDIDX","M","2010-10",99.2193,
"CAN","CCI","AMPLITUD","LTRENDIDX","M","2010-11",99.3978,
"CAN","CCI","AMPLITUD","LTRENDIDX","M","2010-12",99.5662,
"CAN","CCI","AMPLITUD","LTRENDIDX","M","2011-01",99.7908,
"CAN","CCI","AMPLITUD","LTRENDIDX","M","2011-02",99.887,
"CAN","CCI","AMPLITUD","LTRENDIDX","M","2011-03",99.839,
"CAN","CCI","AMPLITUD","LTRENDIDX","M","2011-04",99.814,
"CAN","CCI","AMPLITUD","LTRENDIDX","M","2011-05",99.7004,
"CAN","CCI","AMPLITUD","LTRENDIDX","M","2011-06",99.4945,
"CAN","CCI","AMPLITUD","LTRENDIDX","M","2011-07",99.2224,
"CAN","CCI","AMPLITUD","LTRENDIDX","M","2011-08",98.9161,
"CAN","CCI","AMPLITUD","LTRENDIDX","M","2011-09",98.7227,
"CAN","CCI","AMPLITUD","LTRENDIDX","M","2011-10",98.6117,
"CAN","CCI","AMPLITUD","LTRENDIDX","M","2011-11",98.5976,
"CAN","CCI","AMPLITUD","LTRENDIDX","M","2011-12",98.5548,
"CAN","CCI","AMPLITUD","LTRENDIDX","M","2012-01",98.6538,
"CAN","CCI","AMPLITUD","LTRENDIDX","M","2012-02",98.8121,
"CAN","CCI","AMPLITUD","LTRENDIDX","M","2012-03",98.9571,
"CAN","CCI","AMPLITUD","LTRENDIDX","M","2012-04",98.9872,
"CAN","CCI","AMPLITUD","LTRENDIDX","M","2012-05",99.0182,
"CAN","CCI","AMPLITUD","LTRENDIDX","M","2012-06",98.9466,
"CAN","CCI","AMPLITUD","LTRENDIDX","M","2012-07",98.9439,
"CAN","CCI","AMPLITUD","LTRENDIDX","M","2012-08",99.025,
"CAN","CCI","AMPLITUD","LTRENDIDX","M","2012-09",99.199,
"CAN","CCI","AMPLITUD","LTRENDIDX","M","2012-10",99.2692,
"CAN","CCI","AMPLITUD","LTRENDIDX","M","2012-11",99.2596,
"CAN","CCI","AMPLITUD","LTRENDIDX","M","2012-12",99.2473,
"CAN","CCI","AMPLITUD","LTRENDIDX","M","2013-01",99.2991,
"CAN","CCI","AMPLITUD","LTRENDIDX","M","2013-02",99.2612,
"CAN","CCI","AMPLITUD","LTRENDIDX","M","2013-03",99.1736,
"CAN","CCI","AMPLITUD","LTRENDIDX","M","2013-04",99.1085,
"CAN","CCI","AMPLITUD","LTRENDIDX","M","2013-05",99.2283,
"CAN","CCI","AMPLITUD","LTRENDIDX","M","2013-06",99.4064,
"CAN","CCI","AMPLITUD","LTRENDIDX","M","2013-07",99.5737,
"CAN","CCI","AMPLITUD","LTRENDIDX","M","2013-08",99.785,
"CAN","CCI","AMPLITUD","LTRENDIDX","M","2013-09",99.9772,
"CAN","CCI","AMPLITUD","LTRENDIDX","M","2013-10",99.9509,
"CAN","CCI","AMPLITUD","LTRENDIDX","M","2013-11",99.7552,
"CAN","CCI","AMPLITUD","LTRENDIDX","M","2013-12",99.5218,
"CAN","CCI","AMPLITUD","LTRENDIDX","M","2014-01",99.4976,
"CAN","CCI","AMPLITUD","LTRENDIDX","M","2014-02",99.6713,
"CAN","CCI","AMPLITUD","LTRENDIDX","M","2014-03",99.8792,
"CAN","CCI","AMPLITUD","LTRENDIDX","M","2014-04",99.9792,
"CAN","CCI","AMPLITUD","LTRENDIDX","M","2014-05",99.9464,
"CAN","CCI","AMPLITUD","LTRENDIDX","M","2014-06",99.8914,
"CAN","CCI","AMPLITUD","LTRENDIDX","M","2014-07",99.8636,
"CAN","CCI","AMPLITUD","LTRENDIDX","M","2014-08",99.8695,
"CAN","CCI","AMPLITUD","LTRENDIDX","M","2014-09",99.8113,
"CAN","CCI","AMPLITUD","LTRENDIDX","M","2014-10",99.7108,
"CAN","CCI","AMPLITUD","LTRENDIDX","M","2014-11",99.7232,
"CAN","CCI","AMPLITUD","LTRENDIDX","M","2014-12",99.8746,
"CAN","CCI","AMPLITUD","LTRENDIDX","M","2015-01",99.939,
"CAN","CCI","AMPLITUD","LTRENDIDX","M","2015-02",99.8489,
"CAN","CCI","AMPLITUD","LTRENDIDX","M","2015-03",99.8505,
"CAN","CCI","AMPLITUD","LTRENDIDX","M","2015-04",99.7072,
"CAN","CCI","AMPLITUD","LTRENDIDX","M","2015-05",99.6932,
"CAN","CCI","AMPLITUD","LTRENDIDX","M","2015-06",99.6704,
"CAN","CCI","AMPLITUD","LTRENDIDX","M","2015-07",99.4979,
"CAN","CCI","AMPLITUD","LTRENDIDX","M","2015-08",99.2831,
"CAN","CCI","AMPLITUD","LTRENDIDX","M","2015-09",99.2307,
"CAN","CCI","AMPLITUD","LTRENDIDX","M","2015-10",99.3365,
"CAN","CCI","AMPLITUD","LTRENDIDX","M","2015-11",99.3375,
"CAN","CCI","AMPLITUD","LTRENDIDX","M","2015-12",98.9766,
"CAN","CCI","AMPLITUD","LTRENDIDX","M","2016-01",98.6096,
"CAN","CCI","AMPLITUD","LTRENDIDX","M","2016-02",98.6193,
"CAN","CCI","AMPLITUD","LTRENDIDX","M","2016-03",98.937,
"CAN","CCI","AMPLITUD","LTRENDIDX","M","2016-04",99.3099,
"CAN","CCI","AMPLITUD","LTRENDIDX","M","2016-05",99.646,
"CAN","CCI","AMPLITUD","LTRENDIDX","M","2016-06",99.8231,
"CAN","CCI","AMPLITUD","LTRENDIDX","M","2016-07",99.9208,
"CAN","CCI","AMPLITUD","LTRENDIDX","M","2016-08",99.8855,
"CAN","CCI","AMPLITUD","LTRENDIDX","M","2016-09",99.8117,
"CAN","CCI","AMPLITUD","LTRENDIDX","M","2016-10",99.7326,
"CAN","CCI","AMPLITUD","LTRENDIDX","M","2016-11",99.8123,
"CAN","CCI","AMPLITUD","LTRENDIDX","M","2016-12",99.9354,
"CAN","CCI","AMPLITUD","LTRENDIDX","M","2017-01",100.093,
"CAN","CCI","AMPLITUD","LTRENDIDX","M","2017-02",100.3466,
"CAN","CCI","AMPLITUD","LTRENDIDX","M","2017-03",100.5045,
"CAN","CCI","AMPLITUD","LTRENDIDX","M","2017-04",100.5633,
"CAN","CCI","AMPLITUD","LTRENDIDX","M","2017-05",100.6361,
"CAN","CCI","AMPLITUD","LTRENDIDX","M","2017-06",100.7131,
"CAN","CCI","AMPLITUD","LTRENDIDX","M","2017-07",100.8483,
"CAN","CCI","AMPLITUD","LTRENDIDX","M","2017-08",100.9888,
"CAN","CCI","AMPLITUD","LTRENDIDX","M","2017-09",100.9966,
"CAN","CCI","AMPLITUD","LTRENDIDX","M","2017-10",101.1398,
"CAN","CCI","AMPLITUD","LTRENDIDX","M","2017-11",101.3669,
"CAN","CCI","AMPLITUD","LTRENDIDX","M","2017-12",101.4948,
